N_PROF,N_LEVELS,PRES,TEMP,PSAL,LATITUDE,LONGITUDE
0,0,0.4,29.089,34.538,0.9833333333333333,79.75
0,1,1.1,29.091,34.534,0.9833333333333333,79.75
0,2,1.8,29.09,34.527,0.9833333333333333,79.75
0,3,2.8,29.072,34.528,0.9833333333333333,79.75
0,4,3.9,29.055,34.537,0.9833333333333333,79.75
0,5,5.0,29.036,34.548,0.9833333333333333,79.75
0,6,6.1,29.012,34.557,0.9833333333333333,79.75
0,7,6.9,28.973,34.549,0.9833333333333333,79.75
0,8,7.7,28.865,34.556,0.9833333333333333,79.75
0,9,8.9,28.84,34.561,0.9833333333333333,79.75
0,10,10.2,28.827,34.581,0.9833333333333333,79.75
0,11,15.8,28.79,34.691,0.9833333333333333,79.75
0,12,25.0,28.627,34.984,0.9833333333333333,79.75
0,13,35.3,28.489,35.224,0.9833333333333333,79.75
0,14,45.2,28.392,35.245,0.9833333333333333,79.75
0,15,55.2,28.364,35.246,0.9833333333333333,79.75
0,16,65.6,28.351,35.245,0.9833333333333333,79.75
0,17,75.6,28.317,35.244,0.9833333333333333,79.75
0,18,85.6,28.2,35.245,0.9833333333333333,79.75
0,19,96.0,27.859,35.222,0.9833333333333333,79.75
0,20,105.6,24.453,35.19,0.9833333333333333,79.75
0,21,115.0,17.517,35.184,0.9833333333333333,79.75
0,22,124.9,16.853,35.162,0.9833333333333333,79.75
0,23,135.4,16.677,35.15,0.9833333333333333,79.75
0,24,145.6,16.295,35.131,0.9833333333333333,79.75
0,25,155.2,15.532,35.123,0.9833333333333333,79.75
0,26,165.1,15.438,35.128,0.9833333333333333,79.75
0,27,175.2,15.361,35.128,0.9833333333333333,79.75
0,28,185.1,14.781,35.105,0.9833333333333333,79.75
0,29,195.5,13.722,35.076,0.9833333333333333,79.75
0,30,212.8,12.845,35.086,0.9833333333333333,79.75
0,31,237.7,12.37,35.081,0.9833333333333333,79.75
0,32,263.7,12.17,35.086,0.9833333333333333,79.75
