N_PROF,N_LEVELS,PRES,TEMP,PSAL,LATITUDE,LONGITUDE
1,24,145.8,17.421,34.936,9.65,85.36666666666666
1,25,155.0,16.748,34.931,9.65,85.36666666666666
1,26,165.1,16.057,34.956,9.65,85.36666666666666
1,27,175.0,15.532,34.984,9.65,85.36666666666666
1,28,185.4,15.094,34.975,9.65,85.36666666666666
1,29,195.7,14.718,34.968,9.65,85.36666666666666
1,30,213.4,13.934,34.971,9.65,85.36666666666666
1,31,237.7,13.256,35.006,9.65,85.36666666666666
1,32,262.7,12.414,35.007,9.65,85.36666666666666
1,33,288.1,11.872,35.008,9.65,85.36666666666666
1,34,313.3,11.556,35.028,9.65,85.36666666666666
1,35,337.7,11.277,35.035,9.65,85.36666666666666
1,36,363.0,11.017,35.031,9.65,85.36666666666666
1,37,388.0,10.826,35.034,9.65,85.36666666666666
1,38,412.8,10.619,35.036,9.65,85.36666666666666
1,39,437.6,10.423,35.032,9.65,85.36666666666666
1,40,462.6,10.251,35.031,9.65,85.36666666666666
1,41,487.5,10.059,35.029,9.65,85.36666666666666
1,42,513.0,9.888,35.027,9.65,85.36666666666666
1,43,537.9,9.716,35.021,9.65,85.36666666666666
1,44,563.0,9.549,35.021,9.65,85.36666666666666
1,45,588.1,9.361,35.013,9.65,85.36666666666666
1,46,612.7,9.146,35.001,9.65,85.36666666666666
1,47,638.2,8.932,34.993,9.65,85.36666666666666
1,48,662.5,8.775,34.993,9.65,85.36666666666666
1,49,687.8,8.625,34.989,9.65,85.36666666666666
1,50,712.8,8.522,34.988,9.65,85.36666666666666
1,51,737.9,8.362,34.982,9.65,85.36666666666666
1,52,763.2,8.204,34.978,9.65,85.36666666666666
1,53,788.1,8.055,34.973,9.65,85.36666666666666
1,54,813.0,7.875,34.967,9.65,85.36666666666666
1,55,838.1,7.737,34.963,9.65,85.36666666666666
1,56,863.2,7.574,34.954,9.65,85.36666666666666
1,57,887.7,7.418,34.947,9.65,85.36666666666666
1,58,913.0,7.273,34.941,9.65,85.36666666666666
1,59,937.7,7.111,34.94,9.65,85.36666666666666
1,60,962.6,6.947,34.934,9.65,85.36666666666666
1,61,987.8,6.74,34.926,9.65,85.36666666666666
1,62,1012.8,6.569,34.919,9.65,85.36666666666666
1,63,1037.9,6.444,34.915,9.65,85.36666666666666
1,64,1062.7,6.349,34.91,9.65,85.36666666666666
1,65,1088.0,6.272,34.907,9.65,85.36666666666666
1,66,1113.2,6.173,34.904,9.65,85.36666666666666
1,67,1138.0,6.084,34.901,9.65,85.36666666666666
1,68,1162.7,6.002,34.897,9.65,85.36666666666666
1,69,1187.6,5.923,34.894,9.65,85.36666666666666
1,70,1212.5,5.825,34.891,9.65,85.36666666666666
1,71,1237.9,5.725,34.886,9.65,85.36666666666666
1,72,1262.9,5.622,34.882,9.65,85.36666666666666
1,73,1287.6,5.505,34.877,9.65,85.36666666666666
1,74,1313.5,5.397,34.873,9.65,85.36666666666666
1,75,1337.8,5.282,34.868,9.65,85.36666666666666
1,76,1362.7,5.172,34.865,9.65,85.36666666666666
1,77,1387.4,5.054,34.861,9.65,85.36666666666666
1,78,1412.3,4.965,34.857,9.65,85.36666666666666
1,79,1437.9,4.881,34.854,9.65,85.36666666666666
1,80,1463.0,4.8,34.851,9.65,85.36666666666666
1,81,1487.8,4.727,34.848,9.65,85.36666666666666
1,82,1513.1,4.631,34.844,9.65,85.36666666666666
1,83,1538.2,4.556,34.842,9.65,85.36666666666666
1,84,1562.9,4.481,34.839,9.65,85.36666666666666
1,85,1588.1,4.369,34.835,9.65,85.36666666666666
1,86,1613.3,4.236,34.829,9.65,85.36666666666666
1,87,1637.9,4.115,34.824,9.65,85.36666666666666
1,88,1662.6,3.989,34.82,9.65,85.36666666666666
1,89,1687.8,3.89,34.816,9.65,85.36666666666666
1,90,1712.9,3.797,34.812,9.65,85.36666666666666
1,91,1737.8,3.693,34.807,9.65,85.36666666666666
1,92,1763.0,3.607,34.804,9.65,85.36666666666666
1,93,1787.7,3.524,34.8,9.65,85.36666666666666
1,94,1812.6,3.443,34.796,9.65,85.36666666666666
1,95,1837.9,3.365,34.793,9.65,85.36666666666666
1,96,1863.2,3.291,34.79,9.65,85.36666666666666
1,97,1888.0,3.207,34.786,9.65,85.36666666666666
1,98,1913.4,3.11,34.782,9.65,85.36666666666666
1,99,1937.6,3.03,34.779,9.65,85.36666666666666
1,100,1962.5,2.97,34.776,9.65,85.36666666666666
1,101,1987.9,2.926,34.774,9.65,85.36666666666666
1,102,2009.8,2.877,34.772,9.65,85.36666666666666
1,103,,,,9.65,85.36666666666666
2,0,0.2,28.086,33.982,9.216666666666667,85.21666666666667
2,1,0.9,28.098,33.974,9.216666666666667,85.21666666666667
2,2,1.9,28.096,33.976,9.216666666666667,85.21666666666667
2,3,2.8,28.095,33.978,9.216666666666667,85.21666666666667
2,4,3.8,28.106,33.974,9.216666666666667,85.21666666666667
2,5,5.0,28.106,33.975,9.216666666666667,85.21666666666667
2,6,6.1,28.103,33.976,9.216666666666667,85.21666666666667
2,7,7.3,28.11,33.973,9.216666666666667,85.21666666666667
2,8,8.5,28.11,33.973,9.216666666666667,85.21666666666667
2,9,9.7,28.109,33.974,9.216666666666667,85.21666666666667
2,10,15.2,28.11,33.974,9.216666666666667,85.21666666666667
2,11,25.4,28.112,33.974,9.216666666666667,85.21666666666667
2,12,35.7,28.112,33.975,9.216666666666667,85.21666666666667
2,13,45.6,28.116,33.975,9.216666666666667,85.21666666666667
2,14,55.8,28.116,33.974,9.216666666666667,85.21666666666667
2,15,66.2,28.102,33.972,9.216666666666667,85.21666666666667
2,16,75.3,26.708,34.152,9.216666666666667,85.21666666666667
2,17,85.3,24.189,34.541,9.216666666666667,85.21666666666667
2,18,95.6,21.358,34.783,9.216666666666667,85.21666666666667
2,19,105.1,20.297,34.977,9.216666666666667,85.21666666666667
2,20,115.2,19.458,34.892,9.216666666666667,85.21666666666667
2,21,126.0,18.332,34.916,9.216666666666667,85.21666666666667
2,22,135.4,17.606,34.931,9.216666666666667,85.21666666666667
