N_PROF,N_LEVELS,PRES,TEMP,PSAL,LATITUDE,LONGITUDE
0,93,,,,11.983333333333333,87.86666666666666
0,94,,,,11.983333333333333,87.86666666666666
0,95,,,,11.983333333333333,87.86666666666666
0,96,,,,11.983333333333333,87.86666666666666
0,97,,,,11.983333333333333,87.86666666666666
0,98,,,,11.983333333333333,87.86666666666666
0,99,,,,11.983333333333333,87.86666666666666
0,100,,,,11.983333333333333,87.86666666666666
0,101,,,,11.983333333333333,87.86666666666666
0,102,,,,11.983333333333333,87.86666666666666
1,0,0.1,28.492,34.149,11.55,87.68333333333334
1,1,0.8,28.494,34.146,11.55,87.68333333333334
1,2,1.9,28.496,34.147,11.55,87.68333333333334
1,3,2.9,28.495,34.148,11.55,87.68333333333334
1,4,3.9,28.496,34.148,11.55,87.68333333333334
1,5,4.9,28.494,34.149,11.55,87.68333333333334
1,6,6.1,28.492,34.148,11.55,87.68333333333334
1,7,7.2,28.496,34.15,11.55,87.68333333333334
1,8,8.2,28.496,34.149,11.55,87.68333333333334
1,9,9.2,28.499,34.149,11.55,87.68333333333334
1,10,10.3,28.499,34.149,11.55,87.68333333333334
1,11,15.7,28.495,34.154,11.55,87.68333333333334
1,12,25.5,28.495,34.155,11.55,87.68333333333334
1,13,35.4,28.494,34.16,11.55,87.68333333333334
1,14,45.0,28.482,34.168,11.55,87.68333333333334
1,15,55.1,28.475,34.17,11.55,87.68333333333334
1,16,65.2,28.468,34.167,11.55,87.68333333333334
1,17,75.5,28.469,34.173,11.55,87.68333333333334
1,18,85.3,28.632,34.437,11.55,87.68333333333334
1,19,95.9,28.474,34.782,11.55,87.68333333333334
1,20,105.0,27.322,34.728,11.55,87.68333333333334
1,21,115.4,25.582,34.657,11.55,87.68333333333334
1,22,125.2,24.694,34.752,11.55,87.68333333333334
1,23,135.8,24.191,35.084,11.55,87.68333333333334
1,24,145.8,22.669,34.899,11.55,87.68333333333334
1,25,155.5,20.501,34.739,11.55,87.68333333333334
1,26,165.7,19.962,34.791,11.55,87.68333333333334
1,27,175.7,19.077,34.785,11.55,87.68333333333334
1,28,185.7,18.296,34.821,11.55,87.68333333333334
1,29,195.1,17.626,34.92,11.55,87.68333333333334
1,30,211.9,16.67,34.976,11.55,87.68333333333334
1,31,237.9,15.417,34.969,11.55,87.68333333333334
1,32,262.7,13.946,34.967,11.55,87.68333333333334
1,33,288.1,12.987,34.995,11.55,87.68333333333334
1,34,312.9,12.46,35.013,11.55,87.68333333333334
1,35,337.7,12.094,35.034,11.55,87.68333333333334
1,36,362.5,11.775,35.029,11.55,87.68333333333334
1,37,387.8,11.456,35.031,11.55,87.68333333333334
1,38,412.9,11.192,35.033,11.55,87.68333333333334
1,39,438.1,10.943,35.032,11.55,87.68333333333334
1,40,463.2,10.708,35.033,11.55,87.68333333333334
1,41,487.7,10.522,35.033,11.55,87.68333333333334
1,42,513.5,10.329,35.03,11.55,87.68333333333334
1,43,537.6,10.124,35.026,11.55,87.68333333333334
1,44,562.8,9.942,35.023,11.55,87.68333333333334
1,45,587.9,9.813,35.022,11.55,87.68333333333334
1,46,612.8,9.633,35.016,11.55,87.68333333333334
1,47,637.7,9.392,35.011,11.55,87.68333333333334
1,48,662.7,9.216,35.008,11.55,87.68333333333334
1,49,687.8,9.014,35.004,11.55,87.68333333333334
1,50,712.9,8.821,34.999,11.55,87.68333333333334
1,51,738.1,8.686,34.995,11.55,87.68333333333334
1,52,763.1,8.519,34.99,11.55,87.68333333333334
1,53,788.3,8.349,34.985,11.55,87.68333333333334
1,54,813.2,8.193,34.979,11.55,87.68333333333334
1,55,837.9,8.04,34.975,11.55,87.68333333333334
1,56,862.9,7.871,34.969,11.55,87.68333333333334
1,57,888.3,7.701,34.964,11.55,87.68333333333334
1,58,914.0,7.581,34.961,11.55,87.68333333333334
1,59,937.9,7.406,34.955,11.55,87.68333333333334
1,60,962.8,7.266,34.95,11.55,87.68333333333334
1,61,987.8,7.128,34.945,11.55,87.68333333333334
1,62,1012.7,6.987,34.94,11.55,87.68333333333334
1,63,1038.2,6.85,34.935,11.55,87.68333333333334
1,64,1063.3,6.693,34.929,11.55,87.68333333333334
1,65,1088.2,6.531,34.923,11.55,87.68333333333334
1,66,1113.2,6.381,34.918,11.55,87.68333333333334
1,67,1138.1,6.285,34.914,11.55,87.68333333333334
1,68,1163.0,6.151,34.909,11.55,87.68333333333334
1,69,1188.9,6.027,34.904,11.55,87.68333333333334
1,70,1212.8,5.922,34.9,11.55,87.68333333333334
1,71,1237.8,5.813,34.895,11.55,87.68333333333334
1,72,1262.7,5.705,34.891,11.55,87.68333333333334
1,73,1287.8,5.595,34.887,11.55,87.68333333333334
1,74,1312.9,5.488,34.884,11.55,87.68333333333334
1,75,1337.9,5.39,34.88,11.55,87.68333333333334
1,76,1363.1,5.256,34.875,11.55,87.68333333333334
1,77,1387.8,5.148,34.871,11.55,87.68333333333334
1,78,1412.4,5.044,34.867,11.55,87.68333333333334
1,79,1437.8,4.953,34.863,11.55,87.68333333333334
1,80,1463.2,4.825,34.859,11.55,87.68333333333334
1,81,1487.9,4.704,34.854,11.55,87.68333333333334
1,82,1512.7,4.618,34.852,11.55,87.68333333333334
1,83,1538.0,4.554,34.849,11.55,87.68333333333334
1,84,1563.2,4.459,34.846,11.55,87.68333333333334
1,85,1588.2,4.346,34.841,11.55,87.68333333333334
1,86,1613.2,4.23,34.836,11.55,87.68333333333334
1,87,1638.1,4.108,34.831,11.55,87.68333333333334
1,88,1662.9,3.978,34.826,11.55,87.68333333333334
1,89,1688.1,3.881,34.822,11.55,87.68333333333334
1,90,1713.1,3.782,34.818,11.55,87.68333333333334
1,91,1738.0,3.673,34.813,11.55,87.68333333333334
1,92,1762.9,3.547,34.808,11.55,87.68333333333334
1,93,1787.8,3.45,34.804,11.55,87.68333333333334
1,94,1813.5,3.348,34.8,11.55,87.68333333333334
1,95,1837.8,3.233,34.795,11.55,87.68333333333334
1,96,1862.8,3.171,34.793,11.55,87.68333333333334
1,97,1888.0,3.1,34.79,11.55,87.68333333333334
1,98,1912.8,3.047,34.788,11.55,87.68333333333334
1,99,1937.7,3.004,34.786,11.55,87.68333333333334
1,100,1962.8,2.948,34.783,11.55,87.68333333333334
1,101,1988.7,2.899,34.781,11.55,87.68333333333334
1,102,,,,11.55,87.68333333333334
2,0,0.2,28.208,33.867,10.983333333333333,87.23333333333333
2,1,0.9,28.211,33.865,10.983333333333333,87.23333333333333
2,2,2.1,28.213,33.864,10.983333333333333,87.23333333333333
2,3,2.8,28.212,33.865,10.983333333333333,87.23333333333333
2,4,3.7,28.213,33.867,10.983333333333333,87.23333333333333
2,5,4.9,28.219,33.863,10.983333333333333,87.23333333333333
2,6,6.1,28.217,33.865,10.983333333333333,87.23333333333333
2,7,7.0,28.218,33.864,10.983333333333333,87.23333333333333
2,8,7.8,28.219,33.863,10.983333333333333,87.23333333333333
2,9,9.0,28.219,33.864,10.983333333333333,87.23333333333333
2,10,10.2,28.219,33.864,10.983333333333333,87.23333333333333
2,11,15.0,28.223,33.863,10.983333333333333,87.23333333333333
2,12,24.9,28.225,33.864,10.983333333333333,87.23333333333333
2,13,35.2,28.215,33.865,10.983333333333333,87.23333333333333
2,14,45.4,28.202,33.869,10.983333333333333,87.23333333333333
2,15,55.4,28.22,33.883,10.983333333333333,87.23333333333333
2,16,65.2,28.564,34.169,10.983333333333333,87.23333333333333
2,17,75.9,28.679,34.332,10.983333333333333,87.23333333333333
2,18,85.2,28.334,34.464,10.983333333333333,87.23333333333333
2,19,95.1,26.746,34.331,10.983333333333333,87.23333333333333
2,20,105.5,27.117,34.809,10.983333333333333,87.23333333333333
2,21,115.3,27.356,35.167,10.983333333333333,87.23333333333333
2,22,125.3,26.716,35.216,10.983333333333333,87.23333333333333
2,23,135.5,24.438,34.887,10.983333333333333,87.23333333333333
2,24,145.4,21.975,34.6,10.983333333333333,87.23333333333333
2,25,155.2,21.313,34.861,10.983333333333333,87.23333333333333
2,26,165.4,20.127,34.793,10.983333333333333,87.23333333333333
2,27,175.7,18.945,34.835,10.983333333333333,87.23333333333333
2,28,185.1,17.987,34.838,10.983333333333333,87.23333333333333
2,29,195.7,17.515,35.053,10.983333333333333,87.23333333333333
2,30,213.8,16.892,35.053,10.983333333333333,87.23333333333333
2,31,237.6,15.48,34.989,10.983333333333333,87.23333333333333
2,32,262.7,14.091,34.987,10.983333333333333,87.23333333333333
2,33,287.7,13.076,34.993,10.983333333333333,87.23333333333333
2,34,313.9,12.523,35.016,10.983333333333333,87.23333333333333
2,35,337.7,12.033,35.028,10.983333333333333,87.23333333333333
2,36,362.9,11.622,35.031,10.983333333333333,87.23333333333333
2,37,388.1,11.294,35.034,10.983333333333333,87.23333333333333
2,38,413.1,11.042,35.034,10.983333333333333,87.23333333333333
2,39,437.7,10.82,35.034,10.983333333333333,87.23333333333333
2,40,462.7,10.633,35.035,10.983333333333333,87.23333333333333
2,41,487.7,10.42,35.036,10.983333333333333,87.23333333333333
2,42,513.0,10.234,35.032,10.983333333333333,87.23333333333333
2,43,537.8,9.985,35.027,10.983333333333333,87.23333333333333
2,44,562.7,9.776,35.024,10.983333333333333,87.23333333333333
2,45,588.3,9.522,35.014,10.983333333333333,87.23333333333333
2,46,612.6,9.349,35.008,10.983333333333333,87.23333333333333
2,47,637.6,9.165,35.003,10.983333333333333,87.23333333333333
2,48,662.5,8.983,34.998,10.983333333333333,87.23333333333333
2,49,687.7,8.818,34.993,10.983333333333333,87.23333333333333
2,50,712.9,8.639,34.988,10.983333333333333,87.23333333333333
2,51,738.1,8.47,34.983,10.983333333333333,87.23333333333333
2,52,763.1,8.318,34.979,10.983333333333333,87.23333333333333
2,53,787.9,8.168,34.974,10.983333333333333,87.23333333333333
2,54,812.9,8.039,34.971,10.983333333333333,87.23333333333333
2,55,837.7,7.906,34.968,10.983333333333333,87.23333333333333
2,56,862.8,7.723,34.963,10.983333333333333,87.23333333333333
2,57,888.2,7.538,34.958,10.983333333333333,87.23333333333333
2,58,913.2,7.359,34.953,10.983333333333333,87.23333333333333
2,59,938.7,7.138,34.946,10.983333333333333,87.23333333333333
2,60,962.5,6.946,34.939,10.983333333333333,87.23333333333333
2,61,987.6,6.767,34.933,10.983333333333333,87.23333333333333
2,62,1012.8,6.599,34.926,10.983333333333333,87.23333333333333
2,63,1038.0,6.455,34.921,10.983333333333333,87.23333333333333
2,64,1062.7,6.343,34.916,10.983333333333333,87.23333333333333
2,65,1087.6,6.22,34.91,10.983333333333333,87.23333333333333
2,66,1113.1,6.101,34.905,10.983333333333333,87.23333333333333
2,67,1138.4,5.972,34.9,10.983333333333333,87.23333333333333
2,68,1163.4,5.851,34.895,10.983333333333333,87.23333333333333
2,69,1188.3,5.765,34.893,10.983333333333333,87.23333333333333
2,70,1213.3,5.67,34.889,10.983333333333333,87.23333333333333
2,71,1238.1,5.57,34.886,10.983333333333333,87.23333333333333
2,72,1262.9,5.463,34.882,10.983333333333333,87.23333333333333
2,73,1287.8,5.362,34.878,10.983333333333333,87.23333333333333
2,74,1312.8,5.263,34.874,10.983333333333333,87.23333333333333
2,75,1337.8,5.164,34.871,10.983333333333333,87.23333333333333
2,76,1362.9,5.067,34.867,10.983333333333333,87.23333333333333
2,77,1388.7,4.966,34.864,10.983333333333333,87.23333333333333
2,78,1412.5,4.868,34.86,10.983333333333333,87.23333333333333
2,79,1437.6,4.754,34.856,10.983333333333333,87.23333333333333
2,80,1462.7,4.651,34.852,10.983333333333333,87.23333333333333
2,81,1487.7,4.568,34.85,10.983333333333333,87.23333333333333
2,82,1512.6,4.477,34.845,10.983333333333333,87.23333333333333
2,83,1537.7,4.369,34.841,10.983333333333333,87.23333333333333
2,84,1562.6,4.261,34.837,10.983333333333333,87.23333333333333
2,85,1587.8,4.147,34.833,10.983333333333333,87.23333333333333
2,86,1612.7,4.023,34.827,10.983333333333333,87.23333333333333
2,87,1637.5,3.937,34.824,10.983333333333333,87.23333333333333
2,88,1662.8,3.846,34.82,10.983333333333333,87.23333333333333
2,89,1688.0,3.768,34.817,10.983333333333333,87.23333333333333
2,90,1713.1,3.664,34.813,10.983333333333333,87.23333333333333
2,91,1737.8,3.552,34.808,10.983333333333333,87.23333333333333
2,92,1762.9,3.468,34.805,10.983333333333333,87.23333333333333
2,93,1788.3,3.391,34.802,10.983333333333333,87.23333333333333
2,94,1813.0,3.305,34.798,10.983333333333333,87.23333333333333
2,95,1838.1,3.235,34.796,10.983333333333333,87.23333333333333
2,96,1863.8,3.151,34.793,10.983333333333333,87.23333333333333
2,97,1887.9,3.096,34.79,10.983333333333333,87.23333333333333
2,98,1912.9,3.029,34.787,10.983333333333333,87.23333333333333
2,99,1938.0,2.974,34.785,10.983333333333333,87.23333333333333
2,100,1963.1,2.919,34.782,10.983333333333333,87.23333333333333
2,101,1988.1,2.858,34.78,10.983333333333333,87.23333333333333
2,102,2009.3,2.81,34.778,10.983333333333333,87.23333333333333
3,0,0.3,28.198,33.72,10.333333333333334,86.76666666666667
3,1,1.1,28.208,33.713,10.333333333333334,86.76666666666667
3,2,1.9,28.21,33.712,10.333333333333334,86.76666666666667
3,3,2.8,28.211,33.713,10.333333333333334,86.76666666666667
3,4,3.8,28.211,33.713,10.333333333333334,86.76666666666667
3,5,4.7,28.213,33.713,10.333333333333334,86.76666666666667
3,6,5.8,28.213,33.716,10.333333333333334,86.76666666666667
3,7,6.8,28.215,33.715,10.333333333333334,86.76666666666667
3,8,7.9,28.213,33.716,10.333333333333334,86.76666666666667
3,9,8.9,28.213,33.715,10.333333333333334,86.76666666666667
3,10,9.9,28.213,33.715,10.333333333333334,86.76666666666667
3,11,15.7,28.216,33.716,10.333333333333334,86.76666666666667
3,12,25.8,28.227,33.73,10.333333333333334,86.76666666666667
3,13,35.0,28.332,33.897,10.333333333333334,86.76666666666667
3,14,45.4,28.345,33.994,10.333333333333334,86.76666666666667
3,15,55.9,28.332,34.03,10.333333333333334,86.76666666666667
3,16,65.5,28.2,34.006,10.333333333333334,86.76666666666667
3,17,75.4,28.076,33.98,10.333333333333334,86.76666666666667
3,18,85.7,27.994,33.961,10.333333333333334,86.76666666666667
3,19,95.6,27.505,33.824,10.333333333333334,86.76666666666667
3,20,105.8,26.453,33.651,10.333333333333334,86.76666666666667
3,21,115.7,25.793,33.719,10.333333333333334,86.76666666666667
3,22,125.0,25.024,34.201,10.333333333333334,86.76666666666667
3,23,135.2,22.219,34.788,10.333333333333334,86.76666666666667
3,24,145.1,20.971,34.845,10.333333333333334,86.76666666666667
3,25,155.1,20.173,34.889,10.333333333333334,86.76666666666667
3,26,165.6,19.439,34.911,10.333333333333334,86.76666666666667
3,27,175.7,18.759,34.921,10.333333333333334,86.76666666666667
3,28,185.1,18.008,34.912,10.333333333333334,86.76666666666667
3,29,195.3,16.994,34.925,10.333333333333334,86.76666666666667
3,30,213.7,16.012,34.984,10.333333333333334,86.76666666666667
3,31,237.4,14.596,34.976,10.333333333333334,86.76666666666667
3,32,262.8,13.576,34.983,10.333333333333334,86.76666666666667
3,33,287.8,12.842,35.005,10.333333333333334,86.76666666666667
3,34,312.6,12.372,35.025,10.333333333333334,86.76666666666667
3,35,337.4,11.885,35.029,10.333333333333334,86.76666666666667
3,36,362.8,11.457,35.032,10.333333333333334,86.76666666666667
3,37,388.4,11.18,35.031,10.333333333333334,86.76666666666667
3,38,413.2,10.95,35.031,10.333333333333334,86.76666666666667
3,39,437.8,10.74,35.036,10.333333333333334,86.76666666666667
3,40,462.7,10.572,35.037,10.333333333333334,86.76666666666667
3,41,488.1,10.399,35.032,10.333333333333334,86.76666666666667
3,42,513.1,10.231,35.03,10.333333333333334,86.76666666666667
3,43,537.8,10.063,35.029,10.333333333333334,86.76666666666667
3,44,562.8,9.853,35.025,10.333333333333334,86.76666666666667
3,45,588.1,9.69,35.022,10.333333333333334,86.76666666666667
3,46,613.1,9.483,35.016,10.333333333333334,86.76666666666667
3,47,638.7,9.186,35.004,10.333333333333334,86.76666666666667
3,48,662.8,8.952,35.0,10.333333333333334,86.76666666666667
3,49,687.8,8.775,34.996,10.333333333333334,86.76666666666667
3,50,712.9,8.62,34.989,10.333333333333334,86.76666666666667
3,51,737.6,8.448,34.983,10.333333333333334,86.76666666666667
3,52,762.8,8.309,34.979,10.333333333333334,86.76666666666667
3,53,788.3,8.147,34.975,10.333333333333334,86.76666666666667
3,54,813.1,8.028,34.971,10.333333333333334,86.76666666666667
3,55,837.9,7.863,34.967,10.333333333333334,86.76666666666667
3,56,863.0,7.665,34.96,10.333333333333334,86.76666666666667
3,57,887.7,7.458,34.953,10.333333333333334,86.76666666666667
3,58,913.4,7.252,34.948,10.333333333333334,86.76666666666667
3,59,937.8,7.098,34.945,10.333333333333334,86.76666666666667
3,60,962.8,6.958,34.94,10.333333333333334,86.76666666666667
3,61,987.9,6.787,34.934,10.333333333333334,86.76666666666667
3,62,1012.8,6.636,34.928,10.333333333333334,86.76666666666667
3,63,1037.5,6.506,34.923,10.333333333333334,86.76666666666667
3,64,1062.9,6.394,34.918,10.333333333333334,86.76666666666667
3,65,1088.0,6.266,34.912,10.333333333333334,86.76666666666667
3,66,1113.0,6.146,34.907,10.333333333333334,86.76666666666667
3,67,1138.1,6.021,34.903,10.333333333333334,86.76666666666667
3,68,1162.8,5.907,34.899,10.333333333333334,86.76666666666667
3,69,1187.4,5.788,34.894,10.333333333333334,86.76666666666667
3,70,1212.9,5.683,34.89,10.333333333333334,86.76666666666667
3,71,1238.1,5.563,34.885,10.333333333333334,86.76666666666667
3,72,1263.0,5.454,34.881,10.333333333333334,86.76666666666667
3,73,1288.0,5.34,34.877,10.333333333333334,86.76666666666667
3,74,1313.1,5.234,34.874,10.333333333333334,86.76666666666667
3,75,1337.9,5.12,34.87,10.333333333333334,86.76666666666667
3,76,1362.9,5.041,34.867,10.333333333333334,86.76666666666667
3,77,1388.1,4.94,34.863,10.333333333333334,86.76666666666667
3,78,1412.8,4.824,34.859,10.333333333333334,86.76666666666667
3,79,1437.8,4.703,34.854,10.333333333333334,86.76666666666667
3,80,1462.8,4.567,34.85,10.333333333333334,86.76666666666667
3,81,1488.5,4.479,34.846,10.333333333333334,86.76666666666667
3,82,1512.9,4.396,34.843,10.333333333333334,86.76666666666667
3,83,1537.8,4.296,34.839,10.333333333333334,86.76666666666667
3,84,1562.8,4.168,34.834,10.333333333333334,86.76666666666667
3,85,1587.6,4.042,34.829,10.333333333333334,86.76666666666667
3,86,1612.8,3.951,34.826,10.333333333333334,86.76666666666667
3,87,1638.1,3.827,34.822,10.333333333333334,86.76666666666667
3,88,1663.2,3.712,34.817,10.333333333333334,86.76666666666667
3,89,1688.0,3.607,34.813,10.333333333333334,86.76666666666667
3,90,1713.2,3.498,34.808,10.333333333333334,86.76666666666667
3,91,1737.8,3.411,34.804,10.333333333333334,86.76666666666667
3,92,1762.9,3.322,34.801,10.333333333333334,86.76666666666667
3,93,1788.6,3.24,34.797,10.333333333333334,86.76666666666667
3,94,1812.9,3.152,34.793,10.333333333333334,86.76666666666667
3,95,1838.0,3.077,34.79,10.333333333333334,86.76666666666667
3,96,1863.1,3.025,34.788,10.333333333333334,86.76666666666667
3,97,1888.2,2.974,34.785,10.333333333333334,86.76666666666667
3,98,1912.9,2.919,34.783,10.333333333333334,86.76666666666667
3,99,1937.8,2.872,34.781,10.333333333333334,86.76666666666667
3,100,1956.0,2.839,34.78,10.333333333333334,86.76666666666667
3,101,,,,10.333333333333334,86.76666666666667
3,102,,,,10.333333333333334,86.76666666666667
4,0,0.4,28.424,33.879,9.85,86.56666666666666
4,1,1.0,28.425,33.879,9.85,86.56666666666666
4,2,1.8,28.425,33.878,9.85,86.56666666666666
4,3,2.6,28.425,33.878,9.85,86.56666666666666
4,4,3.9,28.422,33.879,9.85,86.56666666666666
4,5,5.4,28.423,33.88,9.85,86.56666666666666
4,6,6.3,28.423,33.879,9.85,86.56666666666666
4,7,7.4,28.423,33.88,9.85,86.56666666666666
4,8,8.4,28.423,33.881,9.85,86.56666666666666
4,9,9.4,28.424,33.881,9.85,86.56666666666666
4,10,10.4,28.426,33.881,9.85,86.56666666666666
4,11,15.9,28.428,33.881,9.85,86.56666666666666
4,12,25.6,28.426,33.881,9.85,86.56666666666666
4,13,35.4,28.386,33.869,9.85,86.56666666666666
4,14,45.8,28.345,33.861,9.85,86.56666666666666
4,15,55.7,28.337,33.867,9.85,86.56666666666666
4,16,65.6,28.572,34.02,9.85,86.56666666666666
4,17,75.6,28.507,34.103,9.85,86.56666666666666
4,18,85.5,27.424,33.849,9.85,86.56666666666666
4,19,95.2,26.791,33.894,9.85,86.56666666666666
4,20,105.7,26.39,34.096,9.85,86.56666666666666
4,21,115.2,26.538,34.608,9.85,86.56666666666666
4,22,125.9,24.988,34.397,9.85,86.56666666666666
4,23,135.8,23.136,34.617,9.85,86.56666666666666
4,24,145.7,20.788,34.821,9.85,86.56666666666666
4,25,155.0,19.345,34.948,9.85,86.56666666666666
4,26,165.1,18.558,34.918,9.85,86.56666666666666
4,27,175.0,17.898,34.926,9.85,86.56666666666666
4,28,185.1,17.192,34.911,9.85,86.56666666666666
4,29,195.2,16.571,34.93,9.85,86.56666666666666
4,30,213.6,15.851,34.991,9.85,86.56666666666666
4,31,237.9,14.485,34.981,9.85,86.56666666666666
4,32,263.1,13.457,34.989,9.85,86.56666666666666
4,33,287.9,12.672,35.015,9.85,86.56666666666666
4,34,312.9,12.247,35.025,9.85,86.56666666666666
4,35,338.1,11.915,35.029,9.85,86.56666666666666
4,36,362.9,11.581,35.034,9.85,86.56666666666666
4,37,387.7,11.287,35.031,9.85,86.56666666666666
4,38,412.8,11.01,35.032,9.85,86.56666666666666
4,39,437.7,10.787,35.035,9.85,86.56666666666666
4,40,462.7,10.609,35.039,9.85,86.56666666666666
4,41,487.8,10.363,35.031,9.85,86.56666666666666
